area_name,latitude,longitude,total_routes,grade_distribution,type_distribution,bbox,depth,is_leaf,url
La Cueva,-32.85636841761,-70.88133682149,12,"{""5.12b"": 1, ""5.12d"": 1, ""5.13b"": 1, ""5.13d"": 1, ""5.14b"": 1}",{},"-32.8562351,-70.8814211,-32.8564785,-70.8812545",2,0,https://www.thecrag.com/en/climbing/chile/area/1343943018
Estero de los Ángeles,-32.50371646066,-70.78488594596,133,"{""5.8"": 1, ""5.9"": 1, ""5.10a"": 1, ""5.10c"": 1, ""5.11a"": 1, ""5.11c"": 1, ""5.12a"": 1, ""5.12c"": 1, ""5.13a"": 1, ""5.13c"": 1, ""5.14a"": 1, ""5.14c"": 1, ""5.15a"": 1}","{""Sport"": {""count"": 5, ""pct"": ""83.3%""}, ""Bouldering"": {""count"": 1, ""pct"": ""16.7%""}}","-32.5023357,-70.7902385,-32.5051135,-70.7794667",2,0,https://www.thecrag.com/en/climbing/chile/area/957586161
Valle del Aconcagua,-32.77796934578,-70.60428981412,234,"{""5.0"": 1, ""5.2"": 1, ""5.4"": 1, ""5.6"": 1, ""5.7"": 1, ""5.8"": 1, ""5.9"": 1, ""5.10a"": 1, ""5.10c"": 1, ""5.11a"": 1, ""5.11c"": 1, ""5.12a"": 1, ""5.12c"": 1, ""5.13a"": 1, ""5.13c"": 1, ""5.14a"": 1, ""5.14c"": 1}","{""Sport"": {""count"": 7, ""pct"": ""50.0%""}, ""Bouldering"": {""count"": 3, ""pct"": ""21.4%""}, ""Trad"": {""count"": 3, ""pct"": ""21.4%""}, ""Alpine"": {""count"": 1, ""pct"": ""7.1%""}}","-32.5004013,-71.0687775,-32.9076386,-70.1908571",2,0,https://www.thecrag.com/en/climbing/chile/area/10659692424
Sporting,-33.02295540956,-71.53520358998,1,"{""5.10a"": 1}",{},"-33.0194812,-71.54096,-33.027327,-71.5295174",2,0,https://www.thecrag.com/en/climbing/chile/area/4042532076
Laguna Verde,-33.09341843553,-71.66290853027,8,"{""5.7"": 1, ""5.8"": 1, ""5.9"": 1, ""5.10a"": 1, ""5.10c"": 1, ""5.11a"": 1, ""5.11c"": 1}","{""Sport"": {""count"": 3, ""pct"": ""60.0%""}, ""Trad"": {""count"": 2, ""pct"": ""40.0%""}}","-33.093287,-71.6630041,-33.0935735,-71.6628137",2,0,https://www.thecrag.com/en/climbing/chile/area/7202041125
Villa Alemana,-33.02740610994,-71.36776270500,18,"{""5.7"": 1, ""5.8"": 1, ""5.9"": 1, ""5.10a"": 1, ""5.10c"": 1, ""5.11a"": 1, ""5.11c"": 1, ""5.12a"": 1, ""5.12c"": 1, ""5.13a"": 1, ""5.13c"": 1}",{},"-33.0268988,-71.3682143,-33.0279197,-71.3672916",2,0,https://www.thecrag.com/en/climbing/chile/area/7114896474
Quebrada de Alvarado,-33.02098906166,-71.09303049039,32,"{""5.5"": 1, ""5.7"": 1, ""5.8"": 1, ""5.9"": 1, ""5.10a"": 1, ""5.10c"": 1, ""5.11a"": 1, ""5.11c"": 1, ""5.12a"": 1, ""5.12c"": 1, ""5.13a"": 1}","{""Sport"": {""count"": 5, ""pct"": ""62.5%""}, ""Trad"": {""count"": 3, ""pct"": ""37.5%""}}","-33.0199664,-71.0975252,-33.0220894,-71.0871397",2,0,https://www.thecrag.com/en/climbing/chile/area/4312928607
Las Chilcas,-32.85409445254,-70.87555666928,220,"{""5.7"": 1, ""5.8"": 1, ""5.9"": 1, ""5.10a"": 1, ""5.10c"": 1, ""5.11a"": 1, ""5.11c"": 1, ""5.12a"": 1, ""5.12c"": 1, ""5.13a"": 1, ""5.13c"": 1, ""5.14a"": 1, ""5.14c"": 1}","{""Sport"": {""count"": 22, ""pct"": ""100.0%""}}","-32.8503151,-70.8843693,-32.8579355,-70.8700646",2,0,https://www.thecrag.com/en/climbing/chile/area/1000683438#t2638152066
Zaghouan,36.37567326945,10.11799321487,37,{},"{""Trad"": {""count"": 2, ""pct"": ""22.2%""}, ""Sport"": {""count"": 7, ""pct"": ""77.8%""}}","36.3893645,10.0858117,36.365869,10.1432646",3,0,https://www.thecrag.com/en/climbing/tunisia/area/1802327802
Radier,-21.1027469,55.27721075,0,{},{},,3,0,https://www.thecrag.com/en/climbing/africa/area/2066732703
400,-21.10272862124,55.27722721081,18,"{""5.8"": 1, ""5.9"": 1, ""5.10a"": 1, ""5.10c"": 1, ""5.11a"": 1, ""5.11c"": 1, ""5.12a"": 1, ""5.12c"": 1, ""5.13a"": 1}",{},"-21.1021063,55.2760628,-21.1033875,55.2783587",3,0,https://www.thecrag.com/en/climbing/africa/area/2066732769
Les Hauts,-21.1027469,55.27721075,0,{},{},,3,0,https://www.thecrag.com/en/climbing/africa/area/2066737338
Arête Faut y croire,-21.12850133785,55.45212978956,0,{},{},,3,0,https://www.thecrag.com/en/climbing/africa/area/1836149319
Fleurs Jaunes,-21.13091133338,55.44668042744,16,"{""5.10b"": 1, ""5.10d"": 1, ""5.11b"": 1, ""5.11d"": 1, ""5.12b"": 1, ""5.12d"": 1, ""5.13b"": 1, ""5.13d"": 1}","{""Sport"": {""count"": 3, ""pct"": ""100.0%""}}","-21.1302666,55.4461216,-21.1314975,55.4473554",3,0,https://www.thecrag.com/en/climbing/africa/area/1836149385
Mohicans,-21.12998567919,55.44506067214,15,"{""5.6"": 1, ""5.7"": 1, ""5.8"": 1, ""5.9"": 1, ""5.10a"": 1, ""5.10c"": 1, ""5.11a"": 1, ""5.11c"": 1, ""5.12a"": 1}","{""Sport"": {""count"": 2, ""pct"": ""100.0%""}}","-21.1291865,55.443713,-21.1309578,55.4461913",3,0,https://www.thecrag.com/en/climbing/africa/area/1836159639
Ferrière,-21.12682797358,55.45804793037,0,{},{},"-21.1257915,55.4560083,-21.1277931,55.4601281",3,0,https://www.thecrag.com/en/climbing/africa/area/1836166305
Château Fort,-21.12847189767,55.46153883347,1,"{""5.10a"": 1}",{},"-21.1279557,55.4607719,-21.1290665,55.4622632",3,0,https://www.thecrag.com/en/climbing/africa/area/1836166872
Tortue,-21.15283172186,55.28294413082,0,{},{},,3,0,https://www.thecrag.com/en/climbing/africa/area/2053453689
Falaise,-21.15283172186,55.28294413082,18,"{""5.8"": 1, ""5.9"": 1, ""5.10a"": 1, ""5.10c"": 1, ""5.11a"": 1, ""5.11c"": 1, ""5.12a"": 1, ""5.12c"": 1, ""5.13a"": 1}",{},,3,0,https://www.thecrag.com/en/climbing/africa/area/2053453821
Falaise,-21.15283172186,55.28294413082,18,"{""5.8"": 1, ""5.9"": 1, ""5.10a"": 1, ""5.10c"": 1, ""5.11a"": 1, ""5.11c"": 1, ""5.12a"": 1, ""5.12c"": 1, ""5.13a"": 1}",{},,3,0,https://www.thecrag.com/en/climbing/africa/area/2053453821
Historique,-21.27944201704,55.45356486667,46,"{""5.9"": 1, ""5.10a"": 1, ""5.10c"": 1, ""5.11a"": 1, ""5.11c"": 1, ""5.12a"": 1, ""5.12c"": 1, ""5.13a"": 1, ""5.13c"": 1, ""5.14a"": 1}",{},"-21.278816,55.4530984,-21.2799566,55.4539483",3,0,https://www.thecrag.com/en/climbing/africa/area/1836146151
Aloes,-21.27514257659,55.45413968974,26,"{""5.9"": 1, ""5.10a"": 1, ""5.10c"": 1, ""5.11a"": 1, ""5.11c"": 1, ""5.12a"": 1, ""5.12c"": 1}",{},"-21.2747843,55.4538472,-21.2753881,55.4543893",3,0,https://www.thecrag.com/en/climbing/africa/area/1836146217
Moustique,-21.2800318,55.4524677,2,"{""5.11c"": 1, ""5.12a"": 1}",{},,3,0,https://www.thecrag.com/en/climbing/africa/area/1836146349
Secteur Canel Rive Droite,-21.23764588722,55.48557575053,46,"{""5.7"": 1, ""5.8"": 1, ""5.9"": 1, ""5.10a"": 1, ""5.10c"": 1, ""5.11a"": 1, ""5.11c"": 1, ""5.12a"": 1, ""5.12c"": 1, ""5.13a"": 1, ""5.13c"": 1, ""5.14a"": 1}",{},,3,0,https://www.thecrag.com/en/climbing/africa/area/9654141165
Malema,-17.43256315492,35.77694533890,1,"{""5.11d"": 1}",{},,3,0,https://www.thecrag.com/en/climbing/mozambique/area/12362819760#t12362823714
Panga,-2.12476295785,30.69358721391,27,"{""5.9"": 1, ""5.10a"": 1, ""5.10c"": 1, ""5.11a"": 1, ""5.11c"": 1, ""5.12a"": 1}",{},"-2.1235631,30.6899988,-2.1269939,30.6960606",3,0,https://www.thecrag.com/en/climbing/africa/area/11891923#t9183949353
Panga,-2.12476295785,30.69358721391,27,"{""5.9"": 1, ""5.10a"": 1, ""5.10c"": 1, ""5.11a"": 1, ""5.11c"": 1, ""5.12a"": 1}",{},"-2.1235631,30.6899988,-2.1269939,30.6960606",3,0,https://www.thecrag.com/en/climbing/africa/area/11891923#t9183953904
Panga,-2.12476295785,30.69358721391,27,"{""5.9"": 1, ""5.10a"": 1, ""5.10c"": 1, ""5.11a"": 1, ""5.11c"": 1, ""5.12a"": 1}",{},"-2.1235631,30.6899988,-2.1269939,30.6960606",3,0,https://www.thecrag.com/en/climbing/africa/area/11891923#t7253386479
Panga,-2.12476295785,30.69358721391,27,"{""5.9"": 1, ""5.10a"": 1, ""5.10c"": 1, ""5.11a"": 1, ""5.11c"": 1, ""5.12a"": 1}",{},"-2.1235631,30.6899988,-2.1269939,30.6960606",3,0,https://www.thecrag.com/en/climbing/africa/area/11891923#t1284518367
Anse La Farine,-4.33610594290,55.78605161333,3,{},{},"-4.3345355,55.7839231,-4.3378305,55.7884078",3,0,https://www.thecrag.com/en/climbing/africa/area/9705691599
Turtle Bay,-4.71446579932,55.52325526667,4,{},{},"-4.7115556,55.5211953,-4.7174579,55.5252294",3,0,https://www.thecrag.com/en/climbing/africa/area/9705464127
Anse Papaie,-4.28406786949,55.73161625112,1,{},{},"-4.2834073,55.730692,-4.2847981,55.7326446",3,0,https://www.thecrag.com/en/climbing/africa/area/9705505155
Chã Das Caldeiras,14.94978095000,-24.36620955000,6,{},"{""Sport"": {""count"": 1, ""pct"": ""100.0%""}}","14.9817902,-24.3931604,14.9177717,-24.3392587",3,0,https://www.thecrag.com/en/climbing/africa/area/4641576216
Sport climbs,14.92987745000,-24.38794615000,5,"{""5.12d"": 1, ""5.13b"": 1}",{},,3,0,https://www.thecrag.com/en/climbing/africa/area/4641587298
Boulders,14.92987745000,-24.38794615000,2,{},{},,3,0,https://www.thecrag.com/en/climbing/africa/area/4641593676
Mimiso,14.92987745000,-24.38794615000,5,{},{},,3,0,https://www.thecrag.com/en/climbing/africa/area/4641633942
Ribeira Wall,14.96737665000,-24.38075785000,1,"{""5.7"": 1}",{},"14.9681644,-24.3817449,14.9665889,-24.3797708",3,0,https://www.thecrag.com/en/climbing/africa/area/4641645210
Gigante,14.92987745000,-24.38794615000,0,{},{},,3,0,https://www.thecrag.com/en/climbing/africa/area/8528937501
El Dorado,14.92987745000,-24.38794615000,0,{},{},,3,0,https://www.thecrag.com/en/climbing/africa/area/8528937561
Punto Alto Sud,14.92987745000,-24.38794615000,0,{},{},,3,0,https://www.thecrag.com/en/climbing/africa/area/8528937621
Monte Leste,16.80277820000,-22.97783375000,3,"{""5.1"": 1}",{},"16.810091,-22.9838419,16.7954654,-22.9718256",3,0,https://www.thecrag.com/en/climbing/africa/area/8529073965
Drygalski Mountains,-71.9110508,8.3935547,4,"{""5.10b"": 1, ""5.10d"": 1, ""5.11b"": 1, ""5.11d"": 1, ""5.12b"": 1, ""5.12d"": 1}","{""Alpine"": {""count"": 1, ""pct"": ""50.0%""}, ""Trad"": {""count"": 1, ""pct"": ""50.0%""}}","-71.8948477,8.3090973,-71.9272539,8.4780121",3,0,https://www.thecrag.com/en/climbing/antarctica/area/3286345482
肖像崖,40.58249040000,116.77202945000,22,"{""5.7"": 1, ""5.8"": 1, ""5.9"": 1, ""5.10a"": 1, ""5.10c"": 1, ""5.11a"": 1, ""5.11c"": 1, ""5.12a"": 1, ""5.12c"": 1, ""5.13a"": 1, ""5.13c"": 1}",{},"40.5826982,116.7716593,40.5822826,116.7723996",3,0,https://www.thecrag.com/en/climbing/china/beijing/area/7500366117
春晓、辣条 抱石,40.58150045000,116.77205885000,5,{},{},"40.5815697,116.7719355,40.5814312,116.7721822",3,0,https://www.thecrag.com/en/climbing/china/beijing/area/9923842389
林荫长廊,40.58452631972,116.77752418371,51,"{""5.6"": 1, ""5.7"": 1, ""5.8"": 1, ""5.9"": 1, ""5.10a"": 1, ""5.10c"": 1, ""5.11a"": 1, ""5.11c"": 1, ""5.12a"": 1, ""5.12c"": 1}",{},"40.5854006,116.7766676,40.583551,116.7786417",3,0,https://www.thecrag.com/en/climbing/china/beijing/area/4886274612
天门洞,40.5746368,116.77837555,3,"{""5.10d"": 1, ""5.11b"": 1, ""5.11d"": 1}",{},"40.5770671,116.7770398,40.5722065,116.7797113",3,0,https://www.thecrag.com/en/climbing/china/beijing/area/4706165511
背阳（林荫长廊抱石区）,40.58496579517,116.77724514486,18,{},"{""Bouldering"": {""count"": 1, ""pct"": ""100.0%""}}","40.5850943,116.7754256,40.584581,116.7759245",3,0,https://www.thecrag.com/en/climbing/china/beijing/area/6154403022
Login to join in | theCrag,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/6071197323
Login to join in | theCrag,,,0,{},{},,3,0,https://www.thecrag.com/en/climbing/china/beijing/area/13867789716
Head Wall,21.60446154477,106.34898008956,21,{},{},"21.6050014,106.3486284,21.603944,106.3493794",3,0,https://www.thecrag.com/en/climbing/vietnam/area/2279530434#t13047128445
L'Ile Noire,21.61826054170,106.34757092824,11,{},{},"21.6185037,106.3472668,21.6180599,106.3478408",3,0,https://www.thecrag.com/en/climbing/vietnam/area/2279530542#t11927276412
Papaya Wall,21.63230235069,106.37264612709,7,{},{},"21.6325529,106.3723739,21.6320393,106.3729372",3,0,https://www.thecrag.com/en/climbing/vietnam/area/2279530866#t11043708117
Papaya Wall,21.63230235069,106.37264612709,7,{},{},"21.6325529,106.3723739,21.6320393,106.3729372",3,0,https://www.thecrag.com/en/climbing/vietnam/area/2279530866#t11043783327
Papaya Wall,21.63230235069,106.37264612709,7,{},{},"21.6325529,106.3723739,21.6320393,106.3729372",3,0,https://www.thecrag.com/en/climbing/vietnam/area/2279530866#t11043783333
Papaya Wall,21.63230235069,106.37264612709,7,{},{},"21.6325529,106.3723739,21.6320393,106.3729372",3,0,https://www.thecrag.com/en/climbing/vietnam/area/2279530866#t11043814941
WoofStuck,21.61529795849,106.37573537731,13,{},{},"21.6159593,106.3743938,21.614523,106.3770009",3,0,https://www.thecrag.com/en/climbing/vietnam/area/2279530650#t13044532668
WoofStuck,21.61529795849,106.37573537731,13,{},{},"21.6159593,106.3743938,21.614523,106.3770009",3,0,https://www.thecrag.com/en/climbing/vietnam/area/2279530650#t13044532662
WoofStuck,21.61529795849,106.37573537731,13,{},{},"21.6159593,106.3743938,21.614523,106.3770009",3,0,https://www.thecrag.com/en/climbing/vietnam/area/2279530650#t13044532656
WoofStuck,21.61529795849,106.37573537731,13,{},{},"21.6159593,106.3743938,21.614523,106.3770009",3,0,https://www.thecrag.com/en/climbing/vietnam/area/2279530650#t7368329958
Dragon Wall,21.61380862932,106.32421256397,27,{},{},"21.6144236,106.3234735,21.6131436,106.3250049",3,0,https://www.thecrag.com/en/climbing/vietnam/area/2596663056#t13044583998
Dragon Wall,21.61380862932,106.32421256397,27,{},{},"21.6144236,106.3234735,21.6131436,106.3250049",3,0,https://www.thecrag.com/en/climbing/vietnam/area/2596663056#t9349322466
Dragon Wall,21.61380862932,106.32421256397,27,{},{},"21.6144236,106.3234735,21.6131436,106.3250049",3,0,https://www.thecrag.com/en/climbing/vietnam/area/2596663056#t13044583992
Thánh Gióng,21.61472064279,106.36690390608,23,{},{},"21.6152699,106.3665908,21.6141822,106.3671465",3,0,https://www.thecrag.com/en/climbing/vietnam/area/4576973799#t13048517022
Thánh Gióng,21.61472064279,106.36690390608,23,{},{},"21.6152699,106.3665908,21.6141822,106.3671465",3,0,https://www.thecrag.com/en/climbing/vietnam/area/4576973799#t13048517016
Thánh Gióng,21.61472064279,106.36690390608,23,{},{},"21.6152699,106.3665908,21.6141822,106.3671465",3,0,https://www.thecrag.com/en/climbing/vietnam/area/4576973799#t13048517028
Dead End,21.60839140000,106.31284105000,32,{},{},"21.6090098,106.3125406,21.607773,106.3131415",3,0,https://www.thecrag.com/en/climbing/vietnam/area/7393838604#t13048202436
Dead End,21.60839140000,106.31284105000,32,{},{},"21.6090098,106.3125406,21.607773,106.3131415",3,0,https://www.thecrag.com/en/climbing/vietnam/area/7393838604#t13048202448
Dead End,21.60839140000,106.31284105000,32,{},{},"21.6090098,106.3125406,21.607773,106.3131415",3,0,https://www.thecrag.com/en/climbing/vietnam/area/7393838604#t9360284208
Dead End,21.60839140000,106.31284105000,32,{},{},"21.6090098,106.3125406,21.607773,106.3131415",3,0,https://www.thecrag.com/en/climbing/vietnam/area/7393838604#t13048202454
Dead End,21.60839140000,106.31284105000,32,{},{},"21.6090098,106.3125406,21.607773,106.3131415",3,0,https://www.thecrag.com/en/climbing/vietnam/area/7393838604#t9360284250
Dead End,21.60839140000,106.31284105000,32,{},{},"21.6090098,106.3125406,21.607773,106.3131415",3,0,https://www.thecrag.com/en/climbing/vietnam/area/7393838604#t13048202442
Dead End,21.60839140000,106.31284105000,32,{},{},"21.6090098,106.3125406,21.607773,106.3131415",3,0,https://www.thecrag.com/en/climbing/vietnam/area/7393838604#t9360284226
Dead End,21.60839140000,106.31284105000,32,{},{},"21.6090098,106.3125406,21.607773,106.3131415",3,0,https://www.thecrag.com/en/climbing/vietnam/area/7393838604#t9360284238
Infinity Cave,21.62439095108,106.37417922009,10,{},{},"21.6247178,106.3735359,21.6240646,106.3748341",3,0,https://www.thecrag.com/en/climbing/vietnam/area/7666883376#t10603082130
K Wall,21.60997694356,106.30969905515,5,{},{},"21.6101045,106.3095464,21.6098302,106.3098093",3,0,https://www.thecrag.com/en/climbing/vietnam/area/8968523721#t11093725614
Floatin' Shore,21.62639018924,106.38531571911,9,{},{},"21.626561,106.3847378,21.6262023,106.3859326",3,0,https://www.thecrag.com/en/climbing/vietnam/area/12907691979#t13047065658
Weeping Wall,21.60630967265,106.37473236621,9,{},{},"21.6066493,106.3743451,21.6059672,106.3751199",3,0,https://www.thecrag.com/en/climbing/vietnam/area/12804215001#t12994666995
The Crying Moon,21.60686899282,106.37396389316,8,{},{},"21.6070503,106.3736288,21.6066777,106.3742469",3,0,https://www.thecrag.com/en/climbing/vietnam/area/12804188211#t12994667976
Area X,10.52118425,107.1206787,1,{},{},"10.5212317,107.1206385,10.5211368,107.1207189",3,0,https://www.thecrag.com/en/climbing/vietnam/area/4583278881
July Boulder,10.51980666667,107.11788140000,3,{},{},"10.5198215,107.1178662,10.5197925,107.117889",3,0,https://www.thecrag.com/en/climbing/vietnam/area/6300736668
La Plage des Pirates,20.87496023368,107.29670899272,15,{},{},"20.8766995,107.2947023,20.8731207,107.2989188",3,0,https://www.thecrag.com/en/climbing/vietnam/area/28776726
Mũi Đôi,12.65002217403,109.46003921257,0,{},{},"12.6517285,109.4578408,12.6480018,109.4616174",3,0,https://www.thecrag.com/en/climbing/vietnam/ninh-binh/area/6737354679
Luang Prabang,19.92092979803,102.19164695402,19,{},"{""Sport"": {""count"": 1, ""pct"": ""100.0%""}}","20.1310725,101.9037702,19.6649128,102.5505902",3,0,https://www.thecrag.com/en/climbing/laos/area/2851606167
Eagle Wall,20.05916311749,102.21399399396,13,{},{},"20.0619498,102.209821,20.055137,102.2193911",3,0,https://www.thecrag.com/en/climbing/laos/area/2851620696
Mo'orea,-17.53261846479,-149.83040087890,3,"{""5.0"": 1, ""5.2"": 1, ""5.4"": 1, ""5.6"": 1, ""5.7"": 1}","{""Sport"": {""count"": 1, ""pct"": ""33.3%""}, ""Trad"": {""count"": 1, ""pct"": ""33.3%""}, ""Aid"": {""count"": 1, ""pct"": ""33.3%""}}","-17.4622027,-149.931199,-17.6180262,-149.7355051",3,0,https://www.thecrag.com/en/climbing/polynesia/area/2037853923
Maupiti,-16.45305235000,-152.26287550000,0,{},{},"-16.4010286,-152.3109407,-16.5050761,-152.2148103",3,0,https://www.thecrag.com/en/climbing/polynesia/area/2497226325
Makatea,-15.84463656230,-148.25476563922,97,{},"{""Sport"": {""count"": 4, ""pct"": ""100.0%""}}","-15.8002033,-148.2995882,-15.8878775,-148.2099497",3,0,https://www.thecrag.com/en/climbing/polynesia/area/2923180788
Marquesas Islands,-9.34412440000,-139.28082960000,1,"{""5.9"": 1}",{},"-6.9477443,-142.4349183,-11.7405045,-136.1267409",3,0,https://www.thecrag.com/en/climbing/polynesia/area/4293362178
Tasermiut Fjord,60.29397944982,-44.79794395851,16,"{""5.10a"": 1, ""5.10c"": 1, ""5.11a"": 1, ""5.11c"": 1, ""5.12a"": 1, ""5.12c"": 1, ""5.13a"": 1}","{""Alpine"": {""count"": 3, ""pct"": ""75.0%""}, ""Aid"": {""count"": 1, ""pct"": ""25.0%""}}","60.5748254,-45.3378296,60.0085981,-44.2858887",3,0,https://www.thecrag.com/en/climbing/arctic-region/area/219331344
Ukallit Qaqqaat bouldering field,60.71525592515,-46.06448557326,3,{},"{""Bouldering"": {""count"": 1, ""pct"": ""100.0%""}}","60.7165492,-46.0673863,60.7143031,-46.0620219",3,0,https://www.thecrag.com/en/climbing/arctic-region/area/8344303371
Ulamertorsuaq,60.37395585000,-44.53795405000,10,"{""5.10d"": 1, ""5.11b"": 1, ""5.11d"": 1, ""5.12b"": 1, ""5.12d"": 1, ""5.13b"": 1}",{},"60.3865149,-44.566364,60.3613968,-44.5095441",3,0,https://www.thecrag.com/en/climbing/arctic-region/area/715715937
Upernavik Archipelago,72.52851173916,-55.64512992324,9,"{""5.10d"": 1, ""5.11b"": 1, ""5.11d"": 1, ""5.12b"": 1, ""5.12d"": 1, ""5.13b"": 1}","{""Trad"": {""count"": 1, ""pct"": ""50.0%""}, ""Aid"": {""count"": 1, ""pct"": ""50.0%""}}","72.7923093,-56.2197898,72.6409416,-55.5633567",3,0,https://www.thecrag.com/en/climbing/arctic-region/area/1047332874
Oqaatsut Wall,69.32555020000,-50.99283240000,1,{},{},"69.3769443,-51.1178019,69.2741561,-50.8678629",3,0,https://www.thecrag.com/en/climbing/arctic-region/area/7309336956
Milne Land,70.79037669368,-26.22506083596,0,{},{},"71.2443555,-28.1469748,70.4220786,-24.6763341",3,0,https://www.thecrag.com/en/climbing/arctic-region/area/1049601222
Paul Stern Land,70.80848260000,-28.85009875000,0,{},{},"71.0847437,-29.5532227,70.5322215,-28.1469748",3,0,https://www.thecrag.com/en/climbing/arctic-region/area/1103604765
Rignys Bjerg,69.04791700000,-26.82106020000,2,"{""5.6"": 1}",{},"69.0847473,-26.9206238,69.0110867,-26.7214966",3,0,https://www.thecrag.com/en/climbing/arctic-region/area/219331392
Pyramiden,61.65124890000,-42.99568180000,1,"{""5.10c"": 1}",{},"61.6774955,-43.0375672,61.6250023,-42.9537964",3,0,https://www.thecrag.com/en/climbing/arctic-region/area/219333894
Boquete,8.80561145907,-82.45323803306,28,"{""5.7"": 1, ""5.8"": 1, ""5.9"": 1, ""5.10a"": 1, ""5.10c"": 1, ""5.11a"": 1, ""5.11c"": 1, ""5.12a"": 1, ""5.12c"": 1, ""5.13a"": 1}",{},"8.8088768,-82.4564518,8.8024305,-82.4510719",3,0,https://www.thecrag.com/en/climbing/panama/area/853521810
Sector 1,14.49254419388,-90.60696825856,26,"{""5.9"": 1, ""5.10a"": 1, ""5.10c"": 1, ""5.11a"": 1, ""5.11c"": 1, ""5.12a"": 1, ""5.12c"": 1}",{},"14.4926784,-90.6071674,14.4924037,-90.6067321",3,0,https://www.thecrag.com/en/climbing/guatemala/area/773873541#t5399026572
Sector 2,14.49274620000,-90.60739220000,25,"{""5.9"": 1, ""5.10a"": 1, ""5.10c"": 1, ""5.11a"": 1, ""5.11c"": 1, ""5.12a"": 1, ""5.12c"": 1}",{},"14.4928657,-90.6076955,14.4926267,-90.6070889",3,0,https://www.thecrag.com/en/climbing/guatemala/area/775943877#t4911354243
Parque Paseo Del Lago Villa Nueva,15.74477885,-90.29115665,2,{},{},,3,0,https://www.thecrag.com/en/climbing/guatemala/area/11883648486#t11883660597
Jaguayana,22.61973284837,-83.72054682106,21,{},{},"22.6203258,-83.7209347,22.619147,-83.7201622",3,0,https://www.thecrag.com/en/climbing/cuba/area/14266507#t2514617469
Left Wall,22.62053426710,-83.71937147786,14,{},{},,3,0,https://www.thecrag.com/en/climbing/cuba/area/16342243
Right Wall,22.62053426710,-83.71937147786,16,{},{},,3,0,https://www.thecrag.com/en/climbing/cuba/area/16342267
Milenio Wall,22.62423818820,-83.71831536520,11,{},{},"22.6245248,-83.71864,22.6239289,-83.718007",3,0,https://www.thecrag.com/en/climbing/cuba/area/14266603#t2514276882
Ensenada de Raúl,22.62480867209,-83.71990440535,20,{},"{""Sport"": {""count"": 4, ""pct"": ""100.0%""}}","22.6252464,-83.7202544,22.6242328,-83.7191335",3,0,https://www.thecrag.com/en/climbing/cuba/area/14266627#t2535518385
Cueva Cabeza de la Vaca,22.62611887951,-83.71664335208,49,{},{},"22.6263481,-83.7169807,22.6258813,-83.7163117",3,0,https://www.thecrag.com/en/climbing/cuba/area/14266651#t2516805432
Pared de Competición,22.65294395,-83.71538915,22,{},"{""Sport"": {""count"": 1, ""pct"": ""100.0%""}}",,3,0,https://www.thecrag.com/en/climbing/cuba/area/5846453004
Chris' Kitchen,22.65434085461,-83.71753057369,3,{},{},"22.6545371,-83.717696,22.6541883,-83.717359",3,0,https://www.thecrag.com/en/climbing/cuba/area/9346479750
Cueva de San Miguel,22.65375769446,-83.71934913955,2,{},{},"22.6548739,-83.7204179,22.6526363,-83.7182936",3,0,https://www.thecrag.com/en/climbing/cuba/area/14266747
El Palenque Wall,22.65431630000,-83.71399470000,6,{},{},"22.6545886,-83.7142361,22.654044,-83.7137533",3,0,https://www.thecrag.com/en/climbing/cuba/area/14266771
Ferocity Wall,22.65365285000,-83.71395775000,1,{},{},"22.6538682,-83.7141938,22.6534375,-83.7137217",3,0,https://www.thecrag.com/en/climbing/cuba/area/14266795
Santo Domingo,18.50083355000,-69.91096515000,2,"{""5.8"": 1, ""5.9"": 1, ""5.10a"": 1, ""5.10c"": 1, ""5.11a"": 1, ""5.11c"": 1}","{""Sport"": {""count"": 1, ""pct"": ""100.0%""}}","18.6115305,-70.0970461,18.3901366,-69.7248842",3,0,https://www.thecrag.com/en/climbing/central-america/area/11885161
Cabo Samaná,19.2781841,-69.16680765,38,"{""5.4"": 1, ""5.6"": 1, ""5.7"": 1, ""5.8"": 1, ""5.9"": 1, ""5.10a"": 1, ""5.10c"": 1, ""5.11a"": 1, ""5.11c"": 1, ""5.12a"": 1, ""5.12c"": 1, ""5.13a"": 1}","{""Sport"": {""count"": 2, ""pct"": ""100.0%""}}","19.301847,-69.1833298,19.2545212,-69.1502855",3,0,https://www.thecrag.com/en/climbing/central-america/area/7528140768
Cabo Cabrón,19.34154691009,-69.24085813521,0,{},{},"19.3653392,-69.2700674,19.3115632,-69.2122175",3,0,https://www.thecrag.com/en/climbing/central-america/area/7538539188
Nassau,25.04083400000,-77.34776065000,0,{},{},"25.0893582,-77.3985724,24.9923098,-77.2969489",3,0,https://www.thecrag.com/en/climbing/central-america/area/11885353
Crane Beach,13.09656446150,-59.45211792889,1,{},{},"13.0974071,-59.4524115,13.0956683,-59.4517792",3,0,https://www.thecrag.com/en/climbing/central-america/area/11885713
Crane Beach,13.09656446150,-59.45211792889,1,{},{},"13.0974071,-59.4524115,13.0956683,-59.4517792",3,0,https://www.thecrag.com/en/climbing/central-america/area/11885713
